大人	adult	おとな
外国語	foreign language	がいこくご
楽器	musical instrument	がっき
空手	karate	からて
カレー	curry	カレー
着物	kimono; Japanese traditional dress	きもの
広告	advertisement	こうこく
紅茶	tea (black tea)	こうちゃ
言葉	language; dialect; manner of speaking; words	ことば
ゴルフ	golf	ゴルフ
セーター	sweater	セーター
象	elephant	ぞう
バイオリン	violin	バイオリン
バイク	motorbike	バイク
物価	prices of commodities; prices (in general); cost-of-living	ぶっか
文法	grammar	ぶんぽう
募集	recruitment	ぼしゅう
店	shop; store	みせ
やくざ	yakuza; gangster	やくざ
約束	promise; appointment	やくそく
レポート	(term) paper; report	レポート
私 (formal)	I (formal)	わたくし
嬉しい	glad	うれしい
悲しい	sad	かなしい
辛い	hot and spicy; salty	からい
厳しい	strict	きびしい
すごい	incredible; awesome	すごい
近い	close; near	ちかい
色々	various; different kinds of	いろいろ
幸せ	happy (lasting happiness)	しあわせ
駄目	no good	だめ
編む	to knit	あむ
貸す	to lend; to rent	かす
頑張る	to do one's best; to try hard	がんばる
泣く	to cry	なく
磨く	to brush (teeth); to polish	みがく
約束を守る	to keep a promise	やくそくをまもる
感動する	to be moved/touched (by ...)	かんどうする
いらっしゃいます	(someone honorable) is present/home	いらっしゃいます
～回	… times	～かい
～キロ	… kilometers; … kilograms	～キロ
実は	as a matter of fact, ...	じつは
全部	all; entire	ぜんぶ
～と申します	my name is…	～ともうします
一日	one day	いちにち
二日	two days	ふつか
三日	three days	みっか
四日	four days	よっか
五日	five days	いつか
六日	six days	むいか
七日	seven days	なのか
八日	eight days	ようか
九日	nine days	ここのか
十日	ten days	とおか
兄	(my) older brother	あに
大家さん	landlord	おおやさん
お返し	return (as a token of gratitude)	おかえし
奥さん	(your/his) wife	おくさん
おじさん	uncle; middle-aged man	おじさん
おばさん	aunt; middle-aged woman	おばさん
グラス	tumbler; glass	グラス
クリスマス	Christmas	クリスマス
ご主人	(your/her) husband	ごしゅじん
皿	plate; dish	さら
時間	time	じかん
チケット	ticket (not nihongo)	チケット
チョコレート	chocolate	チョコレート
トレーナー	sweat shirt	トレーナー
ぬいぐるみ	stuffed anime (e.g., teddy bear)	ぬいぐるみ
ネクタイ	necktie	ネクタイ
バレンタインデー	St. Valentine's Day	バレンタインデー
ビデオカメラ	video camera	ビデオカメラ
夫婦	married couple; husband and wife	ふうふ
ホワイトデー	"White Day" (yet another gift-giving day)	ホワイトデー
マフラー	winter scarf	マフラー
漫画	comic book	まんが
マンション	multistory apartment; condominium	マンション
みかん	mandarin orange	みかん
皆さん	everyone; all of you	みなさん
指輪	ring	ゆびわ
ラジオ	radio	ラジオ
両親	parents; both parents	りょうしん
履歴書	resume	りれきしょ
欲しい	to want	ほしい
けち	stingy; cheap	けち
送る	to send;&nbsp;to walk/drive (someone)	おくる
似合う	to look good (on somebody)	にあう
諦める	to give up	あきらめる
あげる	to give (to others)	あげる
くれる	to give (me)	くれる
できる	to come into existence; to be made	できる
相談する	to consult	そうだんする
プロポーズする	to propose marriage	プロポーズする
同じ	same	おなじ
～君	Mr./Ms…. (casual)	～くん
こんな～	… like this; this kind of…	こんな～
～達	[makes a noun plural]	～たち
私たち	we	わたしたち
ちょうど	exactly	ちょうど
どうしたらいい	what should one do	どうしたらいい
～個	[generic counter for smaller items]	～こ
～冊	[counter for bound volumes]	～さつ
～台	[counter for equipment]	～だい
～匹	[counter for smaller animals]	～ひき
～本	[counter for long objects]	～ぽん
インターネット	Internet	インターネット
絵	painting; picture; drawing	え
映画館	movie theater	えいがかん
外国人	foreigner	がいこくじん
家具	furniture	かぐ
クラブ	night club	クラブ
経験	experience	けいけん
結婚式	wedding	けっこんしき
地震	earthquake	じしん
締め切り	deadline	しめきり
ジャケット	jacket	ジャケット
習慣	custom; habit	しゅうかん
税金	tax	ぜいきん
卒業式	graduation ceremony	そつぎょうしき
そば	soba; Japanese buckwheat noodle	そば
地図	map	ちず
電池	battery	でんち
庭	garden	にわ
発表	presentation; announcement; expressing (one's opinion)	はっぴょう
番組	broadcast program	ばんぐみ
プール	swimming pool	プール
ペット	pet	ペット
保険	insurance	ほけん
予定	schedule; plan	よてい
旅館	Japanese inn	りょかん
割引券	discount coupon	わりびきけん
広い	spacious; wide	ひろい
売る	to sell	うる
下ろす	to withdraw (money)	おろす
描く	to draw; to paint	かく
探す	to search for; to look for	さがす
誘う	to invite	さそう
付き合う	(1) to date (someone) (2) to keep company	つきあう
着く	to arrive	つく
保険に入る	to buy insurance	ほけんにはいる
気をつける	to be cautious/careful	きをつける
調べる	to look into (a matter)	しらべる
見える	to be visible	みえる
観光する	to do sightseeing	かんこうする
する　（この車にする）	to decide on (an item)	する
卒業する	to graduate (from ...)	そつぎょうする
予約する	to reserve	よやくする
一日中	all day long	いちにちじゅう
～けど	…, but; …., so	～けど
最近	recently	さいきん
～目	-th	～め
もう一度	one more time	もういちど
駅員（さん）	station attendant	えきいん（さん）（さん）
大きさ	size	おおきさ
親	parent	おや
期末試験	final examination	きまつしけん
研究	research	けんきゅう
ごみ	garbage	ごみ
砂糖	sugar	さとう
奨学金	scholarship	しょうがくきん
親戚	relatives	しんせき
推薦状	letter of recommendation	すいせんじょう
大学院	graduate school	だいがくいん
台風	typhoon	たいふう
日	day	ひ
ファイル	file; portfolio	ファイル
道	way; road; directions	みち
目覚まし時計	alarm clock	めざましどけい
汚い	dirty	きたない
起こす	to wake (someone) up	おこす
おごる	to treat (someone) to a meal	おごる
落ち込む	to get depressed	おちこむ
困る	to have difficulty	こまる
出す	to take (something) out; to hand in (something)	だす
連れていく	to take (someone) to (a place)	つれていく
直す	to correct; to fix	なおす
道に迷う	to become lost; to lose one's way	みちにまよう
見つかる	to be found	みつかる
迎えに行く	to go to pick up	むかえにいく
訳す	to translate	やくす
笑う	to laugh	わらう
アイロンをかける	to iron (clothes)	アイロンをかける
集める	to collect	あつめる
入れる	to put (something) in	いれる
乗り遅れる	to miss (a train, bus, etc.)	のりおくれる
見せる	to show; to display	みせる
朝寝坊する	to oversleep	あさねぼうする
案内する	to show (someone) around	あんないする
説明する	to explain	せつめいする
迎えに来る	to come to pick up	むかえにくる
ええと	well...; let me see...	ええと
今日中に	by the end of today	きょうじゅうに
この間	the other day	このあいだ
このぐらい	about this much	このぐらい
ごめん	I'm sorry. (casual)	ごめん
これから	from now on	これから
失礼します	Excuse me..; Sorry to interrupt you. (discourtesy)	しつれいします
自分で	(do something) oneself	じぶんで
授業中に	in class; during the class	じゅぎょうちゅうに
他の	other	ほかの
お客さん	guest; visitor; client; customer	おきゃくさん
男	man	おとこ
お湯	hot water	おゆ
女	woman	おんな
鍵	lock; key	かぎ
火事	fire	かじ
紙	paper	かみ
給料	salary	きゅうりょう
コンタクト	contact lenses	コンタクト
最低	the lowest; the worst	さいてい
サラリーマン	salaryman; company employee	サラリーマン
残業	overtime work	ざんぎょう
首相	prime minister	しゅしょう
ショッピングモール	shopping mall	ショッピングモール
スプーン	spoon	スプーン
宝くじ	lottery	たからくじ
違い	difference	ちがい
動物園	zoo	どうぶつえん
ニュース	news	ニュース
パンダ	panda	パンダ
ヒーター	heater	ヒーター
ひげ	beard	ひげ
秘密	secret	ひみつ
ブーツ	boots	ブーツ
寮	dormitory	りょう
旅行会社	travel agency	りょこうがいしゃ
危ない	dangerous	あぶない
羨ましい	envious	うらやましい
少ない	a little; a few	すくない
強い	strong	つよい
選ぶ	to choose; to select	えらぶ
お湯を沸かす	to boil water	おゆをわかす
髪をとかす	to comb one's hair	かみをとかす
込む	to get crowded	こむ
宝くじに当たる	to win a lottery	たからくじにあたる
脱ぐ	to take off (clothes)	ぬぐ
ひげをそる	to shave one's beard	ひげをそる
いれる	to make tea, coffee, etc.	いれる
生まれる	to be born	うまれる
鍵をかける	to lock	かぎをかける
足りる	to be sufficient; to be enough	たりる
慣れる	to get used to...	なれる
お祈りする	to pray	おいのりする
化粧する	to put makeup on	けしょうする
就職する	to get a full-time job (at...)	しゅうしょくする
する　（ネクタイをする）	to wear small items (necktie, watch, etc.)	する
離婚する	to get a divorce	りこんする
おめでとうございます	Congratulations!	おめでとうございます
自分	oneself	じぶん
ずいぶん	very	ずいぶん
そうか	I see. (casual)	そうか
それに	moreover, ...	それに
例えば	for example	たとえば
～に比べて	compared with ...	～にくらべて
～によると	according to ...	～によると
前　（入学前）	before...	まえ
やっぱり	after all	やっぱり
後　（後が多い）	the rest	あと
エアコン	air conditioner	エアコン
カーテン	curtain	カーテン
クッション	cushion	クッション
シャンプー	shampoo	シャンプー
醤油	soy sauce	しょうゆ
スイッチ	switch	スイッチ
スープ	soup	スープ
スカート	skirt	スカート
外	outside	そと
ソファ	sofa	ソファ
タオル	towel	タオル
日記	diary	にっき
バナナ	banana	バナナ
ポップコーン	popcorn	ポップコーン
虫	insect	むし
家賃	rent	やちん
夕方	evening	ゆうがた
留守番電話	answering machine	るすばんでんわ
冷蔵庫	refrigerator	れいぞうこ
ろうそく	candle	ろうそく
明るい	bright	あかるい
気分が悪い	to feel sick	きぶんがわるい
暗い	dark	くらい
恥ずかしい	embarassing; to feel embarassed	はずかしい
開く	(something) opens	あく
謝る	to apologize	あやまる
押す	to press; to push	おす
落とす	to drop (something)	おとす
お湯が沸く	water boils	おゆがわく
転ぶ	to fall down	ころぶ
壊す	to break (something)	こわす
咲く	to bloom	さく
閉まる	(something) closes	しまる
助かる	to be saved; to be helped	たすかる
頼む	to ask (a favor)	たのむ
点く	(something) turns on	つく
汚す	to make dirty	よごす
落ちる	(something) drops	おちる
考える	to think (about); to consider	かんがえる
消える	(something) goes off	きえる
壊れる	(something) breaks	こわれる
汚れる	to become dirty	よごれる
注文する	to place an order	ちゅうもんする
今すぐ	right away	いますぐ
おかげで	thanks to ...	おかげで
お先に失礼します	See you. (lit., I'm leaving ahead of you.)	おさきにしつれいします
お疲れ様でした	You must be tired after working so hard. (ritualistic expression)	おつかれさまでした
～（ん）だろう	short form of ～（ん）でしょう	～（ん）だろう
本当に	really	ほんとうに
まず	first of all	まず
～までに	by (time/date)	～までに
奥様	(your/his) wife (polite)	おくさま
お子さん	(your/their) child (polite)	おこさん
お礼	expression of gratitude	おれい
敬語	honorific language	けいご
こちら　（こちらへどうぞ）	this way (polite)	こちら
出張	business trip	しゅっちょう
種類	a kind; a sort	しゅるい
性格	personality	せいかく
中学生	junior high school student	ちゅうがくせい
どちら　（出身はどちらですか）	where (polite)	どちら
怠け者	lazy person	なまけもの
悩み	a worry	なやみ
恥ずかしがり屋	shy person	はずかしがりや
話	chat; talk	はなし
部長	department manager	ぶちょう
文化	culture	ぶんか
間違い	mistake	まちがい
仲がいい	be on good/close terms; to get along well	なかがいい
真面目	serious; sober; diligent	まじめ
いらっしゃる	honorific expression for いく, くる, and いる	いらっしゃる
怒る	to get angry	おこる
おっしゃる	honorific expression for いう	おっしゃる
お休みになる	honorific expression for ねる	おやすみになる
決まる	to be decided	きまる
下さる	honorific expression for くれる	くださる
ご覧になる	honorific expression for みる	ごらんになる
知り合う	to get aquainted with	しりあう
～ていらっしゃる	honorific expression for ～ている	～ていらっしゃる
なさる	honorific expression for する	なさる
引っ越す	to move (to another place to live)	ひっこす
召し上がる	honorific expression for たべる and のむ	めしあがる
呼ぶ	to call (one's name); to invite	よぶ
寄る	to stop by	よる
遅れる	to become late	おくれる
かける	to sit down	かける
晴れる	to become sunny	はれる
もてる	to be popular (in terms of romantic interest)	もてる
遠慮する	to hold back for the time being; to refrain from	えんりょする
ごちそうする	to treat/invite (someone) to a meal	ごちそうする
招待する	to invite someone (to an event/a place)	しょうたいする
注意する	to watch out; to give warning	ちゅういする
話をする	to have a talk	はなしをする
一昨日	the day before yesterday	おととい
なぜ	why (=どうして)	なぜ
本当は	in fact; originally	ほんとうは
毎朝	every morning	まいあさ
まだ	still	まだ
～名様	party of ... people	～めいさま
ようこそ	Welcome.	ようこそ
よろしくお伝えください	Please give my best regards (to ...)	よろしくおつたえください
あちら	this way (polite)	あちら
アニメ	animation	アニメ
宇宙人	space alien	うちゅうじん
音	sound	おと
お握り	rice ball	おにぎり
係の者	our person in charge	かかりのもの
角	corner	かど
神様	God	かみさま
空港	airport	くうこう
字	letter; character	じ
支店	branch office	してん
趣味	hobby; pastime	しゅみ
小説	novel	しょうせつ
信号	traffic light	しんごう
スニーカー	sneakers	スニーカー
扇子	fan	せんす
月	moon	つき
電子辞書	electronic dictionary	でんしじしょ
ドイツ	Germany	ドイツ
ハイヒール	high heels	ハイヒール
～屋	… shop	～や
重い	heavy; serious (illness)	おもい
軽い	light	かるい
致す	extra-modest expression for する	いたす
頂く　（十分頂きました）	extra-modest expression for たべる and のむ	いただく
頂く　（教えて頂けませんか）	humble expression for もらう	いただく
伺う	to humbly visit; to humbly ask	うかがう
おる	extra-modest expression for いる	おる
ござる	extra-modest expression for ある	ござる
～ておる	extra-modest expression for ～ている	～ておる
～でござる	extra-modest expression for です	～でござる
参る	extra-modest expression for いく and くる	まいる
曲がる	to turn (right/left)	まがる
申す	extra-modest expression for いう	もうす
戻る	to return; to come back	もどる
聞こえる	to be audible	きこえる
差し上げる	humble expression for あげる	さしあげる
伝える	to convey (message)	つたえる
待たせる	to keep (someone) waiting	またせる
交換する	to exchange	こうかんする
生活する	to lead a life	せいかつする
返品する	to return (merchandise)	へんぴんする
おや？	Oh!	おや？
～階	...th floor	～かい
かしこまりました	Certainly.	かしこまりました
さあ	I am not sure, ...	さあ
失礼しました	Excuse me; I'm sorry	しつれいしました
少々	a few seconds	しょうしょう
それでは	if that is the case, ...	それでは
できれば	if possible	できれば
誠に	really (very polite)	まことに
又	again	また
～みたいなＸ	Ｘ such as…	～みたいなＸ
申し訳ありません	I'm sorry; (it's) inexcusable	もうしわけありません
よろしかったら	if it is okay (polite)	よろしかったら
赤ちゃん	baby	あかちゃん
蚊	mosquito	か
会議	business meeting; conference	かいぎ
ガソリン	gasoline	ガソリン
環境	environment	かんきょう
警察	police; police station	けいさつ
工場	factory	こうじょう
事	things; matters	こと
終電	last train	しゅうでん
準備	preparation	じゅんび
スピーチ	speech	スピーチ
政府	government	せいふ
ちかん	sexual offender; lascivious man	ちかん
泥棒	thief; burglar	どろぼう
バイト	abbreviation of アルバイト	バイト
同僚	colleague	どうりょう
犯人	criminal	はんにん
ポスター	poster	ポスター
昔	old days; past	むかし
文句	complaint	もんく
留守	absence; not at home	るす
遠い	far (away)	とおい
ひどい	awful	ひどい
安全	safe	あんぜん
大切	precious; valuable	たいせつ
めちゃくちゃ	messy; disorganized	めちゃくちゃ
置く	to put; to lay; to place	おく
気が付く	to notice	きがつく
蹴る	to kick	ける
刺す	to sting; to bite (bug); to stab	さす
触る	to touch	さわる
捕まる	to be arrested; to be caught	つかまる
包む	to wrap; to cover	つつむ
殴る	to strike; to hit; to punch	なぐる
盗む	to steal; to rob	ぬすむ
貼る	to post; to stick	はる
踏む	to step on	ふむ
ふる	to turn down (somebody); to reject; to jilt	ふる
文句を言う	to complain	もんくをいう
焼く	to bake; to burn; to grill	やく
やる　（犬に餌をやりました）	to give (to pets, plants, younger siblings, etc.)	やる
苛める	to bully	いじめる
着替える	to change clothes	きがえる
ためる	to save money	ためる
続ける	to continue	つづける
ほめる	to praise; to say nice things	ほめる
間違える	to make a mistake	まちがえる
見つける	to find	みつける
ばかにする	to insult; to make a fool of ...	ばかにする
びっくりする	to be surprised	びっくりする
昼寝をする	to take a nap	ひるねをする
連絡する	to contact	れんらくする
～間に	while...	～あいだに
ころ	time of...; when...	ころ
少し	a little	すこし
とにかく	anyhow; anyway	とにかく
相手	partner	あいて
受付	reception desk	うけつけ
英会話	English conversation	えいかいわ
お嬢さん	(someone's) daughter (polite)	おじょうさん
家事	household matters	かじ
風	wind	かぜ
木	tree	き
後輩	junior members of a group	こうはい
猿	monkey	さる
自由	freedom	じゆう
塾	cram school	じゅく
書類	document	しょるい
先輩	senior members of a group	せんぱい
一人暮らし	living alone	ひとりぐらし
部下	subordinate	ぶか
復習	review of lessons	ふくしゅう
プロジェクト	project	プロジェクト
ボール	ball	ボール
無駄遣い	waste (money)	むだづかい
免許	license	めんきょ
ヨーロッパ	Europe	ヨーロッパ
予習	preparation of lessons	よしゅう
うるさい	noisy; annoying	うるさい
心配	worried about	しんぱい
貧乏	poor	びんぼう
ペラペラ	fluent	ペラペラ
変	strange; unusual	へん
楽	easy; comfortable	らく
風が吹く	the wind blows	かぜがふく
勝つ	to win	かつ
コピーを取る	to make a photocopy	コピーをとる
運ぶ	to carry from one place to another; transport	はこぶ
走る	to run	はしる
拾う	to pick up (something)	ひろう
放っておく	to leave (someone/something) alone; to neglect	ほうっておく
間に合う	to be in time for	まにあう
計画を立てる	to make a plan	けいかくをたてる
育てる	to raise; to bring up	そだてる
助ける	to help; to rescue	たすける
負ける	to lose (a match)	まける
お願いする	to pray for help	おねがいする
賛成する	to agree	さんせいする
失敗する	to fail; to be unsuccessful	しっぱいする
徹夜する	to stay up all night	てつやする
反対する	to oppose; to object to	はんたいする
翻訳する	to translate	ほんやくする
こんなふう	in this way; like this	こんなふう
自由に	freely	じゆうに
ずっと	for a long time; all the time	ずっと
絶対に	definitely	ぜったいに
そんなことはない	I don't think so.	そんなことはない
～とか	...for example	～とか
何度も	many times	なんども
もう少し	a little more	もうすこし
思い出	memory	おもいで
海外旅行	trip to a foreign country	かいがいりょこう
体	body	からだ
靴下	socks	くつした
国際電話	international call	こくさいでんわ
社会	society	しゃかい
授業料	tuition	じゅぎょうりょう
小学校	elementary school	しょうがっこう
選挙	election	せんきょ
ソフト	software	ソフト
タイヤ	tire	タイヤ
ただ	free of charge	ただ
場所	place	ばしょ
別荘	villa; vacation home	べっそう
ボーナス	bonus	ボーナス
盆踊り	Bon dance (Japanese traditional dance)	ぼんおどり
面接	interview	めんせつ
夕食	dinner	ゆうしょく
理想	ideal	りそう
留守番	looking after a house during one's absence	るすばん
まずい	(food is) terrible	まずい
雨が止む	the rain stops	あめがやむ
いなくなる	(someone) is gone; to disappear	いなくなる
お世話になる	to be in someone's care	おせわになる
お腹を壊す	to have a stomachache	おなかをこわす
気に入り	to find something agreeable	きにいる
違う	to be different; wrong	ちがう
なくなる	to be lost; to disappear	なくなる
悪口を言う	to talk behind someone's back	わるぐちをいう
受ける	to take (an examination, interview, etc.)	うける
換える	to change	かえる
答える	to answer	こたえる
離れる	(something/someone) separates; parts from	はなれる
～顔をする	to look ...(facial expression)	～かおをする
がっかりする	to be disappointed	がっかりする
我慢する	to be tolerant/patient	がまんする
世話をする	to take care of ...	せわをする
同情する	to sympathize	どうじょうする
パンクする	(tire) goes flat	パンクする
戻ってくる	(something/someone) comes back	もどってくる
優勝する	to win a championship	ゆうしょうする
嫌	no	いや
元気でね	Take care of yourself.	げんきでね
最後に	finally	さいごに
そうそう	You are right.	そうそう
そろそろ	it is about time to ...	そろそろ
そんな～	such ...; that kind of ...	そんな～
ものすごく	extremely	ものすごく
片付ける	to tidy up	かたづける
それで	then; therefore	それで
しゃべる	to chat	しゃべる
